Match_ID,Player_ID,Username,Team,Team_Name,Kills,Deaths,Assists,Accuracy,Headshots,Objective_Score,Time_Played_Min
77fad853-47d1-4d83-8a7b-9a2ba7aafbc4,dec67add-32c5-4e3c-9788-dfd17d9878b4,DeltaSniper,Team_B,Shadow Corps,11,6,6,0.34,6,22,9.7
fe463b72-b7c8-4f48-8900-16bf16e2af2c,2f80a375-43fb-407e-9977-4b3cf5c55e50,IronWill,Team_A,IronWill_Solo,18,10,4,0.49,0,68,9.92
fe463b72-b7c8-4f48-8900-16bf16e2af2c,65d2bb4f-6501-4ab6-a751-b7029d302d00,RogueAgent,Team_B,RogueAgent_Solo,24,14,6,0.52,2,20,11.56
9e1c9b46-259a-479a-a91b-f79e51f93ac0,75845a71-14a7-45b2-92df-898da50396cf,CrimsonHawk,Team_A,CrimsonHawk_Solo,12,6,8,0.42,6,10,10.53
9e1c9b46-259a-479a-a91b-f79e51f93ac0,05b0cd78-573b-4e71-ac45-c870b009c70b,GhostReaper,Team_B,GhostReaper_Solo,22,11,0,0.46,2,49,11.22
08ea45e4-411b-4e62-b7ca-133bd63305ee,8b8adec7-3cc7-4eab-a49a-9384b3ceb86c,StealthWolf,Team_A,StealthWolf_Solo,23,14,4,0.21,9,84,9.31
08ea45e4-411b-4e62-b7ca-133bd63305ee,58fbeaf5-b2c0-42b8-acad-f1149ffed076,RogueAgent,Team_B,RogueAgent_Solo,16,13,6,0.49,2,39,10.87
4213090f-eaf5-4045-8494-d5476388d303,58e99698-44b4-41b5-8bfe-46f3e0596e6f,BlazeOps,Team_A,BlazeOps_Solo,22,15,5,0.37,7,28,10.63
4213090f-eaf5-4045-8494-d5476388d303,c75a01df-6c51-4253-8b0c-bb00241ce830,IronWill,Team_B,IronWill_Solo,12,11,10,0.32,4,19,11.62
c936fcec-2269-4e81-84ad-720c9361e7a8,b2e05900-b463-4840-ba86-ffa0796806eb,Maverick76,Team_A,Maverick76_Solo,16,10,0,0.29,7,9,9.76
c936fcec-2269-4e81-84ad-720c9361e7a8,2bba8e91-b390-430d-bcdc-38e279c42d31,TacticalTony,Team_B,TacticalTony_Solo,10,15,8,0.36,5,3,9.51
cb71967d-a252-4fc6-b526-98fc3103a0a4,dfd4f6e4-6403-49d5-890a-f3a3ad6314b6,CrimsonHawk,Team_A,CrimsonHawk_Solo,10,11,8,0.35,5,29,9.28
cb71967d-a252-4fc6-b526-98fc3103a0a4,89d0d20b-ed86-4ba8-923e-1b976c0e3afb,ZeroMercy,Team_B,ZeroMercy_Solo,16,6,7,0.37,9,97,9.24
c03c2d0a-8182-4cf9-9e54-b02a49a642f9,8f9be3e9-7f87-4a56-b7b8-01cfecb41468,TacticalTony,Team_A,Alpha Wolves,15,14,2,0.52,4,96,11.6
c03c2d0a-8182-4cf9-9e54-b02a49a642f9,dcc396ad-059e-4e94-b4d2-18555640849b,BulletStorm,Team_A,Alpha Wolves,15,7,8,0.2,10,70,11.35
c03c2d0a-8182-4cf9-9e54-b02a49a642f9,21cf7c57-0998-4dc1-95df-d88ead39e5d2,TacticalTony,Team_A,Alpha Wolves,21,15,10,0.26,5,17,10.53
c03c2d0a-8182-4cf9-9e54-b02a49a642f9,b0222983-e1d1-43f8-b2b0-70cee0a3d828,DeltaSniper,Team_B,Night Stalkers,24,11,2,0.39,6,77,9.36
c03c2d0a-8182-4cf9-9e54-b02a49a642f9,95aa8617-f3f0-4ab7-b13d-56717195f652,BlazeOps,Team_B,Night Stalkers,15,10,0,0.54,7,94,11.55
c03c2d0a-8182-4cf9-9e54-b02a49a642f9,38583fb2-3546-4f03-9790-a1d4d4de1874,ZeroMercy,Team_B,Night Stalkers,14,9,3,0.46,9,37,10.8
e8dcbfb6-d648-4836-916e-a0b7f6a3452a,ddbcd4f4-b3c6-4b6d-92c7-951966717522,FrostByte,Team_A,Night Stalkers,21,5,4,0.46,9,50,9.51
e8dcbfb6-d648-4836-916e-a0b7f6a3452a,d1774be8-c646-45f1-b767-133701237a03,IronWill,Team_A,Night Stalkers,17,13,4,0.28,0,97,11.88
e8dcbfb6-d648-4836-916e-a0b7f6a3452a,b539c2e1-35e7-4eba-892f-e723f5d2ad64,ZeroMercy,Team_B,Alpha Wolves,25,15,9,0.34,9,75,9.77
e8dcbfb6-d648-4836-916e-a0b7f6a3452a,ad458c89-a984-409e-bb15-62b66a339cb7,EchoHunter,Team_B,Alpha Wolves,14,13,0,0.47,3,28,11.21
a23f47f0-15fa-42d2-aed0-3a8b1c970ff8,1efbda1b-652e-4b11-b573-e45f9c75286a,Maverick76,Team_A,Maverick76_Solo,23,15,8,0.29,6,83,9.29
a23f47f0-15fa-42d2-aed0-3a8b1c970ff8,159711ec-643b-417b-95e1-5a0581794b8f,ZeroMercy,Team_B,ZeroMercy_Solo,14,14,0,0.43,5,7,10.55
4e93722c-22aa-4cad-bbf2-d2834dd953ca,c39e95d4-b08b-46b1-b0d8-275cd525a604,EchoHunter,Team_A,EchoHunter_Solo,25,15,5,0.24,1,71,10.75
4e93722c-22aa-4cad-bbf2-d2834dd953ca,c758fc65-b81e-42e4-ab31-695a08c0f862,IronWill,Team_B,IronWill_Solo,16,12,9,0.37,0,61,9.31
ef5175d0-ac76-4b40-809d-29c349a9611e,6c9ba564-389a-494c-a7a4-d8caa496a812,ZeroMercy,Team_A,Shadow Corps,13,6,4,0.37,0,3,10.45
ef5175d0-ac76-4b40-809d-29c349a9611e,7ee9200b-1097-428f-87c4-5a56acb8514d,NightCrawler,Team_A,Shadow Corps,18,10,8,0.34,4,67,11.04
ef5175d0-ac76-4b40-809d-29c349a9611e,82210585-3416-4771-844d-6da283685f6f,VenomFang,Team_A,Shadow Corps,20,15,7,0.53,4,99,11.26
ef5175d0-ac76-4b40-809d-29c349a9611e,d44a1ab3-870f-4dbe-a2fa-c93fae9f619b,EchoHunter,Team_B,Bravo Squad,22,11,2,0.33,3,50,9.01
ef5175d0-ac76-4b40-809d-29c349a9611e,bb3cf705-e2cb-453b-82d2-1d0ad4553770,VenomFang,Team_B,Bravo Squad,11,9,4,0.5,1,18,11.38
ef5175d0-ac76-4b40-809d-29c349a9611e,306a5b5f-d3ce-4565-bf31-33f1d8f8aaff,ShadowViper,Team_B,Bravo Squad,13,13,9,0.2,3,64,10.31
e0c3119d-903f-43d6-a7ef-b41b06388755,a9eafacd-9643-4b01-8e62-19cb7bd8e92c,IronWill,Team_A,Night Stalkers,19,5,5,0.31,1,51,10.74
e0c3119d-903f-43d6-a7ef-b41b06388755,20100922-414a-474c-b164-db02285a3225,ShadowViper,Team_A,Night Stalkers,14,11,7,0.41,7,47,11.13
e0c3119d-903f-43d6-a7ef-b41b06388755,a00526e9-88ec-45a2-9321-4918f38e954e,IronWill,Team_A,Night Stalkers,23,11,0,0.4,3,85,11.84
e0c3119d-903f-43d6-a7ef-b41b06388755,34caa814-27be-46c4-8ef8-d56c35c31648,DeltaSniper,Team_B,Night Stalkers,23,8,7,0.34,5,19,10.57
e0c3119d-903f-43d6-a7ef-b41b06388755,983a9f63-eec8-40dd-a432-7fc6def90a3f,EchoHunter,Team_B,Night Stalkers,12,8,4,0.32,2,78,10.46
e0c3119d-903f-43d6-a7ef-b41b06388755,c50b3b36-d3ea-45a0-837d-efcfb1b5aa26,Maverick76,Team_B,Night Stalkers,17,14,9,0.28,5,30,9.63
80d4f656-d206-4903-a147-cab53713e867,4d65cffb-9ce6-4e8b-99e5-20456749d980,VenomFang,Team_A,Alpha Wolves,11,13,3,0.43,2,76,11.95
80d4f656-d206-4903-a147-cab53713e867,59b336c6-2d80-4e7f-abc7-12668b06321d,NovaBlitz,Team_A,Alpha Wolves,24,8,1,0.3,1,32,11.6
80d4f656-d206-4903-a147-cab53713e867,3fe45e34-47cb-40c3-9782-89e52cdb25ec,AceTrigger,Team_B,Alpha Wolves,25,9,7,0.36,3,86,9.99
80d4f656-d206-4903-a147-cab53713e867,ea138489-162f-4b6f-9004-b0dc40ab8625,WraithX,Team_B,Alpha Wolves,24,5,9,0.3,0,73,10.77
ed43b39a-2c90-4508-b38a-0ad67446a05e,55263003-0287-4ea3-834a-98e9f3f389f5,WraithX,Team_A,WraithX_Solo,12,14,6,0.31,5,73,11.47
ed43b39a-2c90-4508-b38a-0ad67446a05e,e7b6b73a-d01a-4f1c-9aa0-88ecf8d5a9d7,SilentScope,Team_B,SilentScope_Solo,24,8,0,0.41,10,25,9.28
d2c2ae13-3177-4cad-a0e8-161974c3c032,c78c06cf-ea3f-4775-bd45-47b5d94a820e,EchoHunter,Team_A,EchoHunter_Solo,10,10,6,0.36,8,93,11.73
d2c2ae13-3177-4cad-a0e8-161974c3c032,0df6be09-c277-4395-bd6b-d9748ca7f3ce,BulletStorm,Team_B,BulletStorm_Solo,13,5,4,0.38,1,90,11.24
ddbb676a-8a43-40d8-85de-b4518fb8cd1a,c77a15ea-e81b-45e8-a545-0cb739d0a335,EchoHunter,Team_A,Shadow Corps,16,5,2,0.37,1,87,11.14
ddbb676a-8a43-40d8-85de-b4518fb8cd1a,0b2ab4f6-53cd-4e0f-8521-1377714e1c9f,Maverick76,Team_A,Shadow Corps,24,15,6,0.36,9,75,9.21
ddbb676a-8a43-40d8-85de-b4518fb8cd1a,81860d6f-defc-4797-8f2f-def907e74531,DeltaSniper,Team_A,Shadow Corps,22,10,6,0.38,3,39,9.54
ddbb676a-8a43-40d8-85de-b4518fb8cd1a,8cb6aeaa-6ba2-477d-b0dd-62aaf39cab25,TacticalTony,Team_B,Bravo Squad,13,5,7,0.29,8,91,11.58
ddbb676a-8a43-40d8-85de-b4518fb8cd1a,3fbd1bdc-38dd-4a54-a582-540e570b5047,BlazeOps,Team_B,Bravo Squad,24,6,7,0.53,2,70,10.16
ddbb676a-8a43-40d8-85de-b4518fb8cd1a,c5ec469c-53e4-4bd7-be06-cec23bd27c5d,TacticalTony,Team_B,Bravo Squad,14,14,7,0.49,8,79,9.5
3482dbfd-92d9-4ffd-8bdd-a983669271d1,6fecfa5f-d91d-4b5c-a509-cc0c68b87323,ShadowViper,Team_A,Bravo Squad,26,5,9,0.59,1,79,10.11
3482dbfd-92d9-4ffd-8bdd-a983669271d1,2687eeb5-22b7-49fa-8d0c-10e04dcc845f,VenomFang,Team_A,Bravo Squad,10,15,5,0.39,10,71,9.3
3482dbfd-92d9-4ffd-8bdd-a983669271d1,4f0f61c9-6d72-470c-a49d-867435186dda,RogueAgent,Team_A,Bravo Squad,21,8,4,0.36,3,58,9.68
3482dbfd-92d9-4ffd-8bdd-a983669271d1,0fa5a591-2fe4-46fa-8616-9ee234d9def6,BlazeOps,Team_A,Bravo Squad,16,6,6,0.39,7,2,10.11
3482dbfd-92d9-4ffd-8bdd-a983669271d1,94d73478-9b60-41ce-a5ba-8982d558fdaa,SilentScope,Team_A,Bravo Squad,13,11,4,0.46,8,90,11.5
3482dbfd-92d9-4ffd-8bdd-a983669271d1,36794b5b-b83d-4c31-affc-03e4dd9ed6c5,DeltaSniper,Team_B,Iron Titans,18,9,4,0.2,0,100,9.18
3482dbfd-92d9-4ffd-8bdd-a983669271d1,43b08b3c-69ae-40cc-a86a-6c1685b20e1b,WraithX,Team_B,Iron Titans,21,11,1,0.22,0,93,9.72
3482dbfd-92d9-4ffd-8bdd-a983669271d1,c5874c67-86fd-4f8e-a807-211136942fb9,BlazeOps,Team_B,Iron Titans,19,5,7,0.36,2,74,11.98
3482dbfd-92d9-4ffd-8bdd-a983669271d1,f923b963-6ff4-4773-a6a4-c13cd650d268,BlazeOps,Team_B,Iron Titans,15,7,5,0.46,4,19,10.51
3482dbfd-92d9-4ffd-8bdd-a983669271d1,5183bbb8-be32-4a23-b975-04ce57ee4782,WraithX,Team_B,Iron Titans,16,9,7,0.29,9,94,10.77
cefadf25-c93b-451c-a9ee-0a933dedfadc,6fecfa5f-d91d-4b5c-a509-cc0c68b87323,ShadowViper,Team_A,Ghost Unit,23,5,6,0.55,10,41,11.58
cefadf25-c93b-451c-a9ee-0a933dedfadc,ef935fec-d559-4c01-9c62-ad7228d00ea5,EchoHunter,Team_A,Ghost Unit,24,10,8,0.38,10,93,11.51
cefadf25-c93b-451c-a9ee-0a933dedfadc,81f439df-249d-4501-a1a2-0a73630c3844,ZeroMercy,Team_A,Ghost Unit,25,6,5,0.52,3,75,11.52
cefadf25-c93b-451c-a9ee-0a933dedfadc,c6517b4e-6b97-4582-aab7-6407e3554d60,IronWill,Team_B,Night Stalkers,21,15,6,0.45,7,58,9.17
cefadf25-c93b-451c-a9ee-0a933dedfadc,d4a317d0-6d42-41a8-bec5-f52b1199c966,DeltaSniper,Team_B,Night Stalkers,20,8,10,0.45,1,60,9.01
cefadf25-c93b-451c-a9ee-0a933dedfadc,55d4006c-8a4f-4791-be66-2b37935ba5b7,StealthWolf,Team_B,Night Stalkers,17,5,2,0.29,5,48,11.89
b5fe8e88-4ab1-44ed-8673-f9560b8ddf22,6fecfa5f-d91d-4b5c-a509-cc0c68b87323,ShadowViper,Team_A,ShadowViper_Solo,26,2,1,0.58,6,87,10.77
b5fe8e88-4ab1-44ed-8673-f9560b8ddf22,d840c43e-0cf7-4f63-8cd8-df40689790e5,VenomFang,Team_B,VenomFang_Solo,25,12,0,0.32,7,14,10.44
4d4473cb-6990-4f66-88b4-d5aecbe82ba9,6fecfa5f-d91d-4b5c-a509-cc0c68b87323,ShadowViper,Team_A,ShadowViper_Solo,25,3,7,0.47,1,56,10.63
4d4473cb-6990-4f66-88b4-d5aecbe82ba9,32a93e8e-4874-4f71-b40e-cfc64f6f6cff,BlazeOps,Team_B,BlazeOps_Solo,16,10,4,0.2,2,89,11.62
145f31f4-be7c-4cd4-8fd1-315507c5e1dd,6fecfa5f-d91d-4b5c-a509-cc0c68b87323,ShadowViper,Team_A,Alpha Wolves,27,6,1,0.47,7,92,9.85
145f31f4-be7c-4cd4-8fd1-315507c5e1dd,3c899f5f-7612-4c3d-97b2-02653c048d2e,BlazeOps,Team_A,Alpha Wolves,24,11,7,0.25,0,18,11.59
145f31f4-be7c-4cd4-8fd1-315507c5e1dd,dff783e8-d46d-40de-a765-bd5ce004f3da,CrimsonHawk,Team_A,Alpha Wolves,19,8,3,0.53,9,8,10.19
145f31f4-be7c-4cd4-8fd1-315507c5e1dd,2ad0abda-1d8e-4e08-9c2d-40ddfe3eba2c,RogueAgent,Team_A,Alpha Wolves,19,11,5,0.3,6,6,10.45
145f31f4-be7c-4cd4-8fd1-315507c5e1dd,8a5dd183-a275-4dcb-a821-1b323c95e9e9,StealthWolf,Team_A,Alpha Wolves,22,12,10,0.55,0,87,10.54
145f31f4-be7c-4cd4-8fd1-315507c5e1dd,896f2201-731a-4299-840f-a9078c4caa83,NightCrawler,Team_B,Bravo Squad,23,14,1,0.21,5,90,11.08
145f31f4-be7c-4cd4-8fd1-315507c5e1dd,b47dc16c-e1c1-40ad-8e54-18f3caa3beef,CrimsonHawk,Team_B,Bravo Squad,11,15,1,0.48,3,32,10.18
145f31f4-be7c-4cd4-8fd1-315507c5e1dd,7fd64a61-55c7-482d-80d5-8789cecdba39,ShadowViper,Team_B,Bravo Squad,25,8,10,0.23,0,91,9.41
145f31f4-be7c-4cd4-8fd1-315507c5e1dd,70920fc1-eebc-45ac-8d9e-947945686a97,BlazeOps,Team_B,Bravo Squad,22,12,4,0.35,10,0,11.91
145f31f4-be7c-4cd4-8fd1-315507c5e1dd,377f2729-e32f-4dce-8807-1fd2f541a95c,RogueAgent,Team_B,Bravo Squad,17,15,10,0.26,1,88,9.47
9fc584a6-57b7-4048-b9ca-dcc8767f2c3d,6fecfa5f-d91d-4b5c-a509-cc0c68b87323,ShadowViper,Team_A,ShadowViper_Solo,29,4,2,0.59,8,95,10.76
9fc584a6-57b7-4048-b9ca-dcc8767f2c3d,c227518c-3910-44ae-bf21-25974748bf2c,BlazeOps,Team_B,BlazeOps_Solo,12,12,8,0.39,1,30,9.04
fe8229c3-7c7e-4000-aa14-aa0e21604f70,6fecfa5f-d91d-4b5c-a509-cc0c68b87323,ShadowViper,Team_A,ShadowViper_Solo,26,2,2,0.51,1,28,11.2
fe8229c3-7c7e-4000-aa14-aa0e21604f70,c5bb151a-021e-4bbd-9f60-601d45c48fe8,VenomFang,Team_B,VenomFang_Solo,24,13,8,0.47,6,37,11.74
9159a041-a5a0-492c-8ac3-b316ddeb9a97,6fecfa5f-d91d-4b5c-a509-cc0c68b87323,ShadowViper,Team_A,Red Hawks,28,3,5,0.49,10,46,10.28
9159a041-a5a0-492c-8ac3-b316ddeb9a97,448ffe10-2087-4929-a139-f4d9635bae1a,SilentScope,Team_A,Red Hawks,10,10,5,0.54,0,71,9.47
9159a041-a5a0-492c-8ac3-b316ddeb9a97,a3706a35-3e37-4b35-9b7f-bb3912861b3b,VenomFang,Team_A,Red Hawks,25,9,3,0.3,5,86,9.38
9159a041-a5a0-492c-8ac3-b316ddeb9a97,5ed2a880-6da9-499a-968c-c32e514ebfbd,BulletStorm,Team_B,Shadow Corps,23,15,8,0.26,6,76,11.8
9159a041-a5a0-492c-8ac3-b316ddeb9a97,d60bf85e-593e-485a-8d56-2a2c11f5cdc1,IronWill,Team_B,Shadow Corps,22,8,6,0.31,10,23,9.07
9159a041-a5a0-492c-8ac3-b316ddeb9a97,9a451371-39b4-4e87-8454-66f641c695e3,RogueAgent,Team_B,Shadow Corps,21,6,9,0.33,7,88,10.45
a3eba035-af4c-41c5-95e5-340581099152,6fecfa5f-d91d-4b5c-a509-cc0c68b87323,ShadowViper,Team_A,ShadowViper_Solo,29,3,4,0.44,9,42,11.05
a3eba035-af4c-41c5-95e5-340581099152,0c3e5acd-636a-46b6-83ea-e1f3e67efbb7,NightCrawler,Team_B,NightCrawler_Solo,12,7,4,0.36,5,67,9.59
cdf44978-a9df-4724-ae74-30ebf4320531,6fecfa5f-d91d-4b5c-a509-cc0c68b87323,ShadowViper,Team_A,ShadowViper_Solo,26,2,3,0.46,4,53,10.17
cdf44978-a9df-4724-ae74-30ebf4320531,77c6ce37-fb5d-49ff-9649-02d4fc75b1f0,TacticalTony,Team_B,TacticalTony_Solo,22,9,2,0.44,6,98,9.23
29f01e39-9cbd-4888-bb75-a96bc1c73ae9,6fecfa5f-d91d-4b5c-a509-cc0c68b87323,ShadowViper,Team_A,Night Stalkers,25,2,7,0.44,0,94,11.58
29f01e39-9cbd-4888-bb75-a96bc1c73ae9,48b5f913-0e59-40af-aa90-d2e56c69cc5d,Maverick76,Team_A,Night Stalkers,13,5,1,0.24,2,74,10.58
29f01e39-9cbd-4888-bb75-a96bc1c73ae9,98bd71fa-e751-495c-87ac-4689494d99f6,WraithX,Team_B,Red Hawks,12,14,8,0.4,9,84,9.82
29f01e39-9cbd-4888-bb75-a96bc1c73ae9,f341a248-f55e-4bd8-a241-b26b10908cb7,EchoHunter,Team_B,Red Hawks,17,12,8,0.47,10,97,11.85
16540ace-e8b5-49ba-ab9f-388050e544b2,6fecfa5f-d91d-4b5c-a509-cc0c68b87323,ShadowViper,Team_A,ShadowViper_Solo,26,5,7,0.53,9,31,9.89
16540ace-e8b5-49ba-ab9f-388050e544b2,eb746c44-5d0d-4b2a-9136-a7eb0908f046,ShadowViper,Team_B,ShadowViper_Solo,10,13,8,0.5,9,77,9.97
ab0ba12e-d24d-45fa-a182-c58fa36d141d,6fecfa5f-d91d-4b5c-a509-cc0c68b87323,ShadowViper,Team_A,ShadowViper_Solo,27,6,8,0.43,1,34,10.33
ab0ba12e-d24d-45fa-a182-c58fa36d141d,58a19d9c-38f2-4b9a-8734-a0981654949e,ShadowViper,Team_B,ShadowViper_Solo,16,8,5,0.3,0,70,11.52
59e35e8e-59e2-47dc-8722-6d689781b0aa,6fecfa5f-d91d-4b5c-a509-cc0c68b87323,ShadowViper,Team_A,ShadowViper_Solo,29,6,3,0.51,5,82,9.68
59e35e8e-59e2-47dc-8722-6d689781b0aa,4cb46f41-c4b2-4792-ac03-3ec145a25218,Maverick76,Team_B,Maverick76_Solo,23,14,1,0.41,3,8,10.9
c325d46c-02e3-4996-afa6-7e0150bd6e84,6fecfa5f-d91d-4b5c-a509-cc0c68b87323,ShadowViper,Team_A,Bravo Squad,26,2,1,0.54,2,37,11.91
c325d46c-02e3-4996-afa6-7e0150bd6e84,3fb659f5-7fc7-4275-b0c8-2f043dcf4703,BlazeOps,Team_A,Bravo Squad,24,11,1,0.47,2,90,9.43
c325d46c-02e3-4996-afa6-7e0150bd6e84,a64bbe43-5074-40c5-bc77-a4fe04ab2493,CrimsonHawk,Team_A,Bravo Squad,16,11,4,0.47,9,65,9.15
c325d46c-02e3-4996-afa6-7e0150bd6e84,7779f3e9-158d-4ae5-8034-b2cc1cd5d5f6,NovaBlitz,Team_A,Bravo Squad,18,14,9,0.52,1,22,11.17
c325d46c-02e3-4996-afa6-7e0150bd6e84,6b5250a3-4e1c-451f-9412-921aa737bcad,VenomFang,Team_B,Iron Titans,10,14,1,0.25,4,95,9.73
c325d46c-02e3-4996-afa6-7e0150bd6e84,a562ee7c-c582-4dbe-8518-66c13631ecf4,BlazeOps,Team_B,Iron Titans,21,11,1,0.54,6,50,10.06
c325d46c-02e3-4996-afa6-7e0150bd6e84,470fccf3-c8c0-4e9e-8e93-f45489f8ae82,CrimsonHawk,Team_B,Iron Titans,25,13,4,0.42,9,79,9.63
c325d46c-02e3-4996-afa6-7e0150bd6e84,006ae6fb-cacb-4c0e-8747-4be4e831a87a,CrimsonHawk,Team_B,Iron Titans,11,9,10,0.28,6,37,10.5
1ff28bbb-4dd8-41e0-9e36-b584f792fcd8,6fecfa5f-d91d-4b5c-a509-cc0c68b87323,ShadowViper,Team_A,Iron Titans,27,5,9,0.44,5,24,9.9
1ff28bbb-4dd8-41e0-9e36-b584f792fcd8,ca86646e-d543-4fad-8a96-567f078ab8af,IronWill,Team_A,Iron Titans,14,8,4,0.21,8,62,11.99
1ff28bbb-4dd8-41e0-9e36-b584f792fcd8,439526f8-83a3-413a-bf86-7a2556b8192c,VenomFang,Team_A,Iron Titans,18,6,3,0.52,10,72,10.24
1ff28bbb-4dd8-41e0-9e36-b584f792fcd8,90671f36-6e61-407f-ac17-0d31383be0fe,CrimsonHawk,Team_A,Iron Titans,21,12,1,0.29,8,95,10.63
1ff28bbb-4dd8-41e0-9e36-b584f792fcd8,ac7fb5fa-7f32-47de-b81e-39ed81c788a3,ShadowViper,Team_B,Iron Titans,20,13,0,0.27,8,28,9.74
1ff28bbb-4dd8-41e0-9e36-b584f792fcd8,8e19cf92-deb7-428e-b035-77fa7573ebfb,CrimsonHawk,Team_B,Iron Titans,18,15,2,0.49,10,81,9.84
1ff28bbb-4dd8-41e0-9e36-b584f792fcd8,c4d41869-d9d3-4682-ac74-1dfc3b953f59,SilentScope,Team_B,Iron Titans,21,14,9,0.39,2,1,10.53
1ff28bbb-4dd8-41e0-9e36-b584f792fcd8,48c93b64-7822-489c-87d3-185060266d27,BlazeOps,Team_B,Iron Titans,22,10,5,0.33,10,76,9.59
e0e5e225-52bf-4251-bedd-60b59a93fbe2,6fecfa5f-d91d-4b5c-a509-cc0c68b87323,ShadowViper,Team_A,Shadow Corps,24,2,1,0.44,2,60,11.48
e0e5e225-52bf-4251-bedd-60b59a93fbe2,c5be022f-e769-494c-bc1a-ddb7313a316b,RogueAgent,Team_A,Shadow Corps,17,9,9,0.24,5,43,9.62
e0e5e225-52bf-4251-bedd-60b59a93fbe2,459acec8-15a7-44a6-99bc-442f2256c2c8,SilentScope,Team_B,Shadow Corps,11,7,2,0.52,8,2,11.35
e0e5e225-52bf-4251-bedd-60b59a93fbe2,ad09c707-97ab-4c84-a8f3-2aff1bb32d72,TacticalTony,Team_B,Shadow Corps,24,12,6,0.23,2,72,11.92
62ec6e52-b68f-4a2f-8ac5-a66249e9df77,6fecfa5f-d91d-4b5c-a509-cc0c68b87323,ShadowViper,Team_A,ShadowViper_Solo,20,4,4,0.44,7,28,10.14
62ec6e52-b68f-4a2f-8ac5-a66249e9df77,9557e0c5-64c9-4f31-873f-8f50b3541ff8,CrimsonHawk,Team_B,CrimsonHawk_Solo,16,9,10,0.23,4,89,11.64
d322e054-9f41-4dc8-ab12-1f65a1ec84c3,6fecfa5f-d91d-4b5c-a509-cc0c68b87323,ShadowViper,Team_A,ShadowViper_Solo,30,3,1,0.49,8,55,11.73
d322e054-9f41-4dc8-ab12-1f65a1ec84c3,045f0395-0a7c-45ce-8e53-c3d7be1febe7,BlazeOps,Team_B,BlazeOps_Solo,24,14,6,0.42,10,62,11.67
ec8a7b28-0404-42df-91cb-424305f4e8e2,6fecfa5f-d91d-4b5c-a509-cc0c68b87323,ShadowViper,Team_A,ShadowViper_Solo,28,2,0,0.5,1,10,10.44
ec8a7b28-0404-42df-91cb-424305f4e8e2,e9afa36a-54ef-4ea6-88a8-ba106a4ec43c,GhostReaper,Team_B,GhostReaper_Solo,19,5,3,0.39,7,71,10.53
f9ac6cf3-7a26-4c32-97cd-b5d08e8534c0,6fecfa5f-d91d-4b5c-a509-cc0c68b87323,ShadowViper,Team_A,ShadowViper_Solo,25,2,7,0.4,9,96,10.53
f9ac6cf3-7a26-4c32-97cd-b5d08e8534c0,28d68ef1-67dd-4965-9cae-070d8367215e,CrimsonHawk,Team_B,CrimsonHawk_Solo,17,8,4,0.5,2,17,11.24
b664d510-ae10-4d23-9f90-3dba09ac14ce,6fecfa5f-d91d-4b5c-a509-cc0c68b87323,ShadowViper,Team_A,Red Hawks,21,6,7,0.57,7,57,10.66
b664d510-ae10-4d23-9f90-3dba09ac14ce,9299044b-f568-404c-9723-267ee5dd91de,FrostByte,Team_A,Red Hawks,24,12,5,0.29,0,21,10.34
b664d510-ae10-4d23-9f90-3dba09ac14ce,bdf78a7a-0b94-4919-ace7-6e5990dbdc6d,DeltaSniper,Team_A,Red Hawks,21,7,4,0.23,8,39,11.81
b664d510-ae10-4d23-9f90-3dba09ac14ce,7b10d72e-8d2c-4b2e-8a38-b38b03b1b847,BlazeOps,Team_A,Red Hawks,11,8,3,0.45,9,50,9.57
b664d510-ae10-4d23-9f90-3dba09ac14ce,7affe3ee-cb88-4143-b980-ea28913739a2,NovaBlitz,Team_A,Red Hawks,25,13,2,0.49,0,97,11.62
b664d510-ae10-4d23-9f90-3dba09ac14ce,b333652a-3c9e-4ba0-8f60-c8f9b8edcb33,StealthWolf,Team_B,Bravo Squad,24,10,9,0.52,8,31,10.88
b664d510-ae10-4d23-9f90-3dba09ac14ce,291a9efd-ca80-4801-b8fc-87dfb8a24f9c,CrimsonHawk,Team_B,Bravo Squad,19,12,6,0.46,9,89,9.17
b664d510-ae10-4d23-9f90-3dba09ac14ce,fcc7b687-3511-4374-9028-c4c383eda2d0,ZeroMercy,Team_B,Bravo Squad,15,13,10,0.32,0,19,9.39
b664d510-ae10-4d23-9f90-3dba09ac14ce,241117c0-8e26-4b6d-b13e-7890daf2671d,RogueAgent,Team_B,Bravo Squad,19,11,10,0.23,10,60,10.26
b664d510-ae10-4d23-9f90-3dba09ac14ce,d3f3742f-deba-4a7b-b915-22bc538b6878,BulletStorm,Team_B,Bravo Squad,19,11,7,0.46,8,85,10.34
c53ca5f8-762d-4f18-bee9-cec6f7951d31,6fecfa5f-d91d-4b5c-a509-cc0c68b87323,ShadowViper,Team_A,ShadowViper_Solo,20,5,6,0.57,1,28,11.37
c53ca5f8-762d-4f18-bee9-cec6f7951d31,c6110cad-361e-4456-a6f0-99eaa4889576,BulletStorm,Team_B,BulletStorm_Solo,20,14,5,0.45,9,17,11.34
a3efdb4c-3a8f-46d3-8a36-32b581d7ba23,6fecfa5f-d91d-4b5c-a509-cc0c68b87323,ShadowViper,Team_A,ShadowViper_Solo,23,6,7,0.56,2,29,11.2
